pid	region	time	value
7	mpfc	445	0.823
7	mpfc	446	0.752
7	mpfc	447	0.991
7	mpfc	448	0.297
7	mpfc	449	0.484
7	mpfc	450	0.976
7	mpfc	451	0.18
7	mpfc	452	0.183
7	mpfc	453	0.627
7	mpfc	454	0.71
7	mpfc	455	0.271
7	mpfc	456	0.458
7	mpfc	457	0.248
7	mpfc	458	0.221
7	mpfc	459	0.146
7	mpfc	460	0.43
7	mpfc	461	0.014
7	mpfc	462	0.553
7	mpfc	463	0.543
7	mpfc	464	0.691
7	mpfc	465	0.066
7	mpfc	466	0.252
7	mpfc	467	0.254
7	mpfc	468	0.253
7	mpfc	469	0.903
7	mpfc	470	0.396
7	mpfc	471	0.088
7	mpfc	472	0.238
7	mpfc	473	0.584
7	mpfc	474	0.209
7	mpfc	475	0.067
7	mpfc	476	0.107
7	mpfc	477	0.044
7	mpfc	478	0.796
7	mpfc	479	0.469
7	mpfc	480	0.036
7	mpfc	481	0.848
7	mpfc	482	0.781
7	mpfc	483	0.009
7	mpfc	484	0.887
7	mpfc	485	0.268
7	mpfc	486	0.505
7	mpfc	487	0.428
7	mpfc	488	0.182
7	mpfc	489	0.572
7	mpfc	490	0.219
7	mpfc	491	0.163
7	mpfc	492	0.849
7	mpfc	493	0.079
7	mpfc	494	0.863
7	mpfc	495	0.854
7	mpfc	496	0.343
7	mpfc	497	0.8
7	mpfc	498	0.176
7	mpfc	499	0.816
7	mpfc	500	0.196
7	mpfc	501	0.488
7	mpfc	502	0.272
7	mpfc	503	0.088
7	mpfc	504	0.454
7	mpfc	505	0.095
7	mpfc	506	0.476
7	mpfc	507	0.98
7	mpfc	508	0.427
7	mpfc	509	0.637
7	mpfc	510	0.374
7	mpfc	511	0.082
7	mpfc	512	0.318
7	mpfc	513	0.046
7	mpfc	514	0.524
7	mpfc	515	0.815
7	mpfc	516	0.462
7	mpfc	517	0.77
7	mpfc	518	0.001
7	mpfc	519	0.939
7	mpfc	520	0.326
7	mpfc	521	0.768
7	mpfc	522	0.139
7	mpfc	523	0.883
7	mpfc	524	0.671
7	mpfc	525	0.966
7	mpfc	526	0.967
7	mpfc	527	0.672
7	mpfc	528	0.445
7	mpfc	529	0.779
7	mpfc	530	0.387
7	mpfc	531	0.759
7	mpfc	532	0.735
7	mpfc	533	0.1
7	mpfc	534	0.317
7	mpfc	535	0.506
7	mpfc	536	0.623
7	mpfc	537	0.599
7	mpfc	538	0.624
7	mpfc	539	0.006
7	mpfc	540	0.029
7	mpfc	541	0.319
7	mpfc	542	0.465
7	mpfc	543	0.183
7	mpfc	544	0.282
7	mpfc	545	0.21
7	mpfc	546	0.289
7	mpfc	547	0.343
7	mpfc	548	0.068
7	mpfc	549	0.389
7	mpfc	550	0.457
7	mpfc	551	0.658
7	mpfc	552	0.312
7	mpfc	553	0.652
7	mpfc	554	0.018
7	mpfc	555	0.349
7	mpfc	556	0.374
7	mpfc	557	0.024
7	mpfc	558	0.965
7	mpfc	559	0.442
7	mpfc	560	0.604
7	mpfc	561	0.05
7	mpfc	562	0.461
7	mpfc	563	0.82
7	mpfc	564	0.882
7	mpfc	565	0.436
7	mpfc	566	0.028
7	mpfc	567	0.171
7	mpfc	568	0.856
7	mpfc	569	0.231
7	mpfc	570	0.505
7	mpfc	571	0.583
7	mpfc	572	0.256
7	mpfc	573	0.756
7	mpfc	574	0.936
7	mpfc	575	0.508
7	mpfc	576	0.715
7	mpfc	577	0.406
7	mpfc	578	0.529
7	mpfc	579	0.804
7	mpfc	580	0.151
7	mpfc	581	0.647
7	mpfc	582	0.775
7	mpfc	583	0.018
7	mpfc	584	0.285
7	mpfc	585	0.371
7	mpfc	586	0.955
7	mpfc	587	0.821
7	mpfc	588	0.49
7	mpfc	589	0.671
7	mpfc	590	0.24
7	mpfc	591	0.574
7	mpfc	592	0.069
7	mpfc	593	0.614
7	mpfc	594	0.413
7	mpfc	595	0.868
7	mpfc	596	0.933
7	mpfc	597	0.912
7	mpfc	598	0.637
7	mpfc	599	0.978
7	mpfc	600	0.693
7	mpfc	601	0.361
7	mpfc	602	0.891
7	mpfc	603	0.849
7	mpfc	604	0.09
7	mpfc	605	0.228
7	mpfc	606	0.897
7	mpfc	607	0.671
7	mpfc	608	0.14
7	mpfc	609	0.254
7	mpfc	610	0.997
7	mpfc	611	0.322
7	mpfc	612	0.734
7	mpfc	613	0.609
7	mpfc	614	0.408
7	mpfc	615	0.507
7	mpfc	616	0.026
7	mpfc	617	0.493
7	mpfc	618	0.817
7	mpfc	619	0.853
7	mpfc	620	0.457
7	mpfc	621	0.782
7	mpfc	622	0.173
7	mpfc	623	0.267
7	mpfc	624	0.451
7	mpfc	625	0.034
7	mpfc	626	0.839
7	mpfc	627	0.384
7	mpfc	628	0.622
7	mpfc	629	0.268
7	mpfc	630	0.998
7	mpfc	631	0.188
7	mpfc	632	0.317
7	mpfc	633	0.358
7	mpfc	634	0.882
7	mpfc	635	0.82
7	mpfc	636	0.154
7	mpfc	637	0.472
7	mpfc	638	0.988
7	mpfc	639	0.358
7	mpfc	640	0.438
7	mpfc	641	0.275
7	mpfc	642	0.409
7	mpfc	643	0.956
7	mpfc	644	0.971
7	mpfc	645	0.131
7	mpfc	646	0.041
7	mpfc	647	0.591
7	mpfc	648	0.99
7	mpfc	649	0.079
7	mpfc	650	0.789
7	mpfc	651	0.433
7	mpfc	652	0.247
7	mpfc	653	0.272
7	mpfc	654	0.582
7	mpfc	655	0.667
7	mpfc	656	0.885
7	mpfc	657	0.72
7	mpfc	658	0.321
7	mpfc	659	0.363
7	mpfc	660	0.245
7	mpfc	661	0.381
7	mpfc	662	0.632
7	mpfc	663	0.064
7	mpfc	664	0.235
7	mpfc	665	0.229
7	mpfc	666	0.128
7	mpfc	667	0.544
7	mpfc	668	0.206
7	mpfc	669	0.267
7	mpfc	670	0.018
7	mpfc	671	0.53
7	mpfc	672	0.59
7	mpfc	673	0.9
7	mpfc	674	0.326
7	mpfc	675	0.532
7	mpfc	676	0.96
7	mpfc	677	0.91
7	mpfc	678	0.196
7	mpfc	679	0.483
7	mpfc	680	0.591
7	mpfc	681	0.238
7	mpfc	682	0.119
7	mpfc	683	0.753
7	mpfc	684	0.132
7	mpfc	685	0
7	mpfc	686	0.809
7	mpfc	687	0.21
7	mpfc	688	0.625
7	mpfc	689	0.247
7	mpfc	690	0.949
7	mpfc	691	0.711
7	mpfc	692	0.996
7	mpfc	693	0.592
7	mpfc	694	0.838
7	mpfc	695	0.66
7	mpfc	696	0.959
7	mpfc	697	0.948
7	mpfc	698	0.051
7	mpfc	699	0.625
7	mpfc	700	0.448
7	mpfc	701	0.265
7	mpfc	702	0.95
7	mpfc	703	0.859
7	mpfc	704	0.725
7	mpfc	705	0.572
7	mpfc	706	0.908
7	mpfc	707	0.888
7	mpfc	708	0.908
7	mpfc	709	0.739
7	mpfc	710	0.923
7	mpfc	711	0.368
7	mpfc	712	0.119
7	mpfc	713	0.057
7	mpfc	714	0.908
7	mpfc	715	0.424
7	mpfc	716	0.648
7	mpfc	717	0.021
7	mpfc	718	0.369
7	mpfc	719	0.438
7	mpfc	720	0.41
7	mpfc	721	0.809
7	mpfc	722	0.476
7	mpfc	723	0.804
7	mpfc	724	0.078
7	mpfc	725	0.416
7	mpfc	726	0.651
7	mpfc	727	0.92
7	mpfc	728	0.004
7	mpfc	729	0.293
7	mpfc	730	0.478
7	mpfc	731	0.743
7	mpfc	732	0.665
7	mpfc	733	0.634
7	mpfc	734	0.705
7	mpfc	735	0.1
7	mpfc	736	0.776
7	mpfc	737	0.623
7	mpfc	738	0.697
7	mpfc	739	0.443
7	mpfc	740	0.942
7	mpfc	741	0.999
7	mpfc	742	0.128
7	mpfc	743	0.7
7	mpfc	744	0.416
7	mpfc	745	0.295
7	mpfc	746	0.748
7	mpfc	747	0.977
7	mpfc	748	0.332
7	mpfc	749	0.486
7	mpfc	750	0.59
7	mpfc	751	0.613
7	mpfc	752	0.454
7	mpfc	753	0.428
7	mpfc	754	0.153
7	mpfc	755	0.702
7	mpfc	756	0.26
7	mpfc	757	0.749
7	mpfc	758	0.254
7	mpfc	759	0.349
7	mpfc	760	0.301
7	mpfc	761	0.222
7	mpfc	762	0.447
7	mpfc	763	0.622
7	mpfc	764	0.636
7	mpfc	765	0.425
7	mpfc	766	0.589
7	mpfc	767	0.54
7	mpfc	768	0.766
7	mpfc	769	0.322
7	mpfc	770	0.823
7	mpfc	771	0.725
7	mpfc	772	0.404
7	mpfc	773	0.821
7	mpfc	774	0.14
7	mpfc	775	0.085
7	mpfc	776	0.919
7	mpfc	777	0.515
7	mpfc	778	0.556
7	mpfc	779	0.609
7	mpfc	780	0.164
7	mpfc	781	0.592
7	mpfc	782	0.45
7	mpfc	783	0.367
7	mpfc	784	0.318
7	mpfc	785	0.813
7	mpfc	786	0.462
7	mpfc	787	0.55
7	mpfc	788	0.041
7	mpfc	789	0.278
7	mpfc	790	0.904
7	mpfc	791	0.688
7	mpfc	792	0.786
7	mpfc	793	0.685
7	mpfc	794	0.438
7	mpfc	795	0.644
7	mpfc	796	0.931
7	mpfc	797	0.602
7	mpfc	798	0.784
7	mpfc	799	0.814
7	mpfc	800	0.707
7	mpfc	801	0.945
7	mpfc	802	0.398
7	mpfc	803	0.059
7	mpfc	804	0.017
7	mpfc	805	0.316
7	mpfc	806	0.847
7	mpfc	807	0.749
7	mpfc	808	0.241
7	mpfc	809	0.62
7	mpfc	810	0.678
7	mpfc	811	0.29
7	mpfc	812	0.407
7	mpfc	813	0.378
7	mpfc	814	0.006
7	mpfc	815	0.651
7	mpfc	816	0.033
7	mpfc	817	0.935
7	mpfc	818	0.98
7	mpfc	819	0.776
7	mpfc	820	0.817
7	mpfc	821	0.285
7	mpfc	822	0.356
7	mpfc	823	0.22
7	mpfc	824	0.037
7	mpfc	825	0.113
7	mpfc	826	0.14
7	mpfc	827	0.427
7	mpfc	828	0.569
7	mpfc	829	0.586
7	mpfc	830	0.314
7	mpfc	831	0.012
7	mpfc	832	0.16
7	mpfc	833	0.39
7	mpfc	834	0.663
7	mpfc	835	0.104
7	mpfc	836	0.531
7	mpfc	837	0.027
7	mpfc	838	0.261
7	mpfc	839	0.178
7	mpfc	840	0.885
7	mpfc	841	0.668
7	mpfc	842	0.768
7	mpfc	843	0.195
7	mpfc	844	0.182
7	mpfc	845	0.701
7	mpfc	846	0.233
7	mpfc	847	0.597
7	mpfc	848	0.023
7	mpfc	849	0.147
7	mpfc	850	0.068
7	mpfc	851	0.82
7	mpfc	852	0.762
7	mpfc	853	0.37
7	mpfc	854	0.205
7	mpfc	855	0.883
7	mpfc	856	0.842
7	mpfc	857	0.971
7	mpfc	858	0.145
7	mpfc	859	0.775
7	mpfc	860	0.915
7	mpfc	861	0.272
7	mpfc	862	0.602
7	mpfc	863	0.884
7	mpfc	864	0.032
7	mpfc	865	0.727
7	mpfc	866	0.472
7	mpfc	867	0.332
7	mpfc	868	0.329
7	mpfc	869	0.161
7	mpfc	870	0.222
7	mpfc	871	0.817
7	mpfc	872	0.743
7	mpfc	873	0.84
7	mpfc	874	0.479
7	mpfc	875	0.425
7	mpfc	876	0.022
7	mpfc	877	0.33
7	mpfc	878	0.953
7	mpfc	879	0.075
7	mpfc	880	0.913
7	mpfc	881	0.096
7	mpfc	882	0.025
7	mpfc	883	0.299
7	mpfc	884	0.101
7	mpfc	885	0.212
7	mpfc	886	0.902
7	mpfc	887	0.874
7	mpfc	888	0.024
7	mpfc	889	0.963
7	mpfc	890	0.031
7	mpfc	891	0.784
7	mpfc	892	0.794
7	mpfc	893	0.217
7	mpfc	894	0.572
7	mpfc	895	0.102
7	mpfc	896	0.315
7	mpfc	897	0.838
7	mpfc	898	0.36
7	mpfc	899	0.946
7	mpfc	900	0.2
7	mpfc	901	0.536
7	mpfc	902	0.55
7	mpfc	903	0.571
7	mpfc	904	0.74
7	mpfc	905	0.61
7	mpfc	906	0.29
7	mpfc	907	0.153
7	mpfc	908	0.038
7	mpfc	909	0.533
7	mpfc	910	0.991
7	mpfc	911	0.987
7	mpfc	912	0.08
7	mpfc	913	0.349
7	mpfc	914	0.294
7	mpfc	915	0.741
7	mpfc	916	0.888
7	mpfc	917	0.289
7	mpfc	918	0.925
7	mpfc	919	0.397
7	mpfc	920	0.424
7	mpfc	921	0.392
7	mpfc	922	0.881
7	mpfc	923	0.426
7	mpfc	924	0.108
7	mpfc	925	0.299
7	mpfc	926	0.826
7	mpfc	927	0.189
7	mpfc	928	0.386
7	mpfc	929	0.801
7	mpfc	930	0.336
7	mpfc	931	0.711
7	mpfc	932	0.406
7	mpfc	933	0.906
7	mpfc	934	0.594
7	mpfc	935	0.998
7	mpfc	936	0.68
7	mpfc	937	0.873
7	mpfc	938	0.842
7	mpfc	939	0.478
7	mpfc	940	0.702
7	mpfc	941	0.333
7	mpfc	942	0.349
7	mpfc	943	0.61
7	mpfc	944	0.609
7	mpfc	945	0.401
7	mpfc	946	0.531
7	mpfc	947	0.727
7	mpfc	948	0.012
7	mpfc	949	0.194
7	mpfc	950	0.732
7	mpfc	951	0.895
7	mpfc	952	0.812
7	mpfc	953	0.959
7	mpfc	954	0.126
7	mpfc	955	0.454
7	mpfc	956	0.844
7	mpfc	957	0.192
7	mpfc	958	0.913
7	mpfc	959	0.465
7	mpfc	960	0.107
7	mpfc	961	0.407
7	mpfc	962	0.125
7	mpfc	963	0.915
7	mpfc	964	0.692
7	mpfc	965	0.055
7	mpfc	966	0.569
7	mpfc	967	0.833
7	mpfc	968	0.453
7	mpfc	969	0.397
7	mpfc	970	0.635
7	mpfc	971	0.523
7	mpfc	972	0.708
7	mpfc	973	0.855
7	mpfc	974	0.131
7	mpfc	975	0.995
7	mpfc	976	0.74
7	mpfc	977	0.276
7	mpfc	978	0.638
7	mpfc	979	0.629
7	mpfc	980	0.744
7	mpfc	981	0.664
7	mpfc	982	0.327
7	mpfc	983	0.204
7	mpfc	984	0.621
7	mpfc	985	0.102
7	mpfc	986	0.281
7	mpfc	987	0.424
7	mpfc	988	0.362
7	mpfc	989	0.41
7	mpfc	990	0.342
7	mpfc	991	0.844
7	mpfc	992	0.859
7	mpfc	993	0.813
7	mpfc	994	0.271
7	mpfc	995	0.874
7	mpfc	996	0.935
7	mpfc	997	0.491
7	mpfc	998	0.167
7	mpfc	999	0.888
7	mpfc	1000	0.371
7	mpfc	1001	0.765
7	mpfc	1002	0.348
7	mpfc	1003	0.229
7	mpfc	1004	0.903
7	mpfc	1005	0.664
7	mpfc	1006	0.796
7	mpfc	1007	0.865
7	mpfc	1008	0.739
7	mpfc	1009	0.684
7	mpfc	1010	0.193
7	mpfc	1011	0.591
7	mpfc	1012	0.45
7	mpfc	1013	0.805
7	mpfc	1014	0.616
7	mpfc	1015	0.299
7	mpfc	1016	0.898
7	mpfc	1017	0.549
7	mpfc	1018	0.045
7	mpfc	1019	0.927
7	mpfc	1020	0.674
7	mpfc	1021	0.555
7	mpfc	1022	0.987
7	mpfc	1023	0.013
7	mpfc	1024	0.27
7	mpfc	1025	0.229
7	mpfc	1026	0.512
7	mpfc	1027	0.596
7	mpfc	1028	0.268
7	mpfc	1029	0.036
7	mpfc	1030	0.465
7	mpfc	1031	0.675
7	mpfc	1032	0.412
7	mpfc	1033	0.667
7	mpfc	1034	0.854
7	mpfc	1035	0.164
7	mpfc	1036	0.419
7	mpfc	1037	0.417
7	mpfc	1038	0.728
7	mpfc	1039	0.614
7	mpfc	1040	0.012
7	mpfc	1041	0.962
7	mpfc	1042	0.71
7	mpfc	1043	0.666
7	mpfc	1044	0.231
7	mpfc	1045	0.054
7	mpfc	1046	0.742
7	mpfc	1047	0.356
7	mpfc	1048	0.773
7	mpfc	1049	0.542
7	mpfc	1050	0.311
7	mpfc	1051	0.605
7	mpfc	1052	0.439
7	mpfc	1053	0.053
7	mpfc	1054	0.922
7	mpfc	1055	0.248
7	mpfc	1056	0.896
7	mpfc	1057	0.256
7	mpfc	1058	0.937
7	mpfc	1059	0.763
7	mpfc	1060	0.251
7	mpfc	1061	0.297
7	mpfc	1062	0.219
7	mpfc	1063	0.419
7	mpfc	1064	0.436
7	mpfc	1065	0.884
7	mpfc	1066	0.373
7	mpfc	1067	0.68
7	mpfc	1068	0.372
7	mpfc	1069	0.778
7	mpfc	1070	0.231
7	mpfc	1071	0.162
7	mpfc	1072	0.713
7	mpfc	1073	0.943
7	mpfc	1074	0.285
7	mpfc	1075	0.858
7	mpfc	1076	0.142
7	mpfc	1077	0.382
7	mpfc	1078	0.724
7	mpfc	1079	0.671
7	mpfc	1080	0.221
7	mpfc	1081	0.283
7	mpfc	1082	0.153
7	mpfc	1083	0.852
7	mpfc	1084	0.974
7	mpfc	1085	0.699
7	mpfc	1086	0.593
7	mpfc	1087	0.083
7	mpfc	1088	0.852
7	mpfc	1089	0.988
7	mpfc	1090	0.696
7	mpfc	1091	0.431
7	mpfc	1092	0.951
7	mpfc	1093	0.693
7	mpfc	1094	0.592
7	mpfc	1095	0.69
7	mpfc	1096	0.393
7	mpfc	1097	0.583
7	mpfc	1098	0.659
7	mpfc	1099	0.986
7	mpfc	1100	0.627
7	mpfc	1101	0.949
7	mpfc	1102	0.408
7	mpfc	1103	0.628
7	mpfc	1104	0.363
7	mpfc	1105	0.212
7	mpfc	1106	0.989
7	mpfc	1107	0.849
7	mpfc	1108	0.02
7	mpfc	1109	0.579
7	mpfc	1110	0.567
7	mpfc	1111	0.113
7	mpfc	1112	0.013
7	mpfc	1113	0.443
7	mpfc	1114	0.788
7	mpfc	1115	0.527
7	mpfc	1116	0.661
7	mpfc	1117	0.097
7	mpfc	1118	0.016
7	mpfc	1119	0.374
7	mpfc	1120	0.321
7	mpfc	1121	0.996
7	mpfc	1122	0.674
7	mpfc	1123	0.169
7	mpfc	1124	0.985
7	mpfc	1125	0.329
7	mpfc	1126	0.404
7	mpfc	1127	0.64
7	mpfc	1128	0.964
7	mpfc	1129	0.657
7	mpfc	1130	0.425
7	mpfc	1131	0.799
7	mpfc	1132	0.642
7	mpfc	1133	0.982
7	mpfc	1134	0.317
7	mpfc	1135	0.713
7	mpfc	1136	0.524
7	mpfc	1137	0.288
7	mpfc	1138	0.784
7	mpfc	1139	0.229
7	mpfc	1140	0.69
7	mpfc	1141	0.555
7	mpfc	1142	0.805
7	mpfc	1143	0.318
7	mpfc	1144	0.475
7	mpfc	1145	0.731
7	mpfc	1146	0.572
7	mpfc	1147	0.115
7	mpfc	1148	0.267
7	mpfc	1149	0.495
7	mpfc	1150	0.73
7	mpfc	1151	0.309
7	mpfc	1152	0.46
7	mpfc	1153	0.816
7	mpfc	1154	0.235
7	mpfc	1155	0.979
7	mpfc	1156	0.512
7	mpfc	1157	0.485
7	mpfc	1158	0.809
7	mpfc	1159	0.193
7	mpfc	1160	0.37
7	mpfc	1161	0.23
7	mpfc	1162	0.37
7	mpfc	1163	0.515
7	mpfc	1164	0.918
7	mpfc	1165	0.87
7	mpfc	1166	0.229
7	mpfc	1167	0.605
7	mpfc	1168	0.455
7	mpfc	1169	0.891
7	mpfc	1170	0.385
7	mpfc	1171	0.05
7	mpfc	1172	0.879
7	mpfc	1173	0.296
7	mpfc	1174	0.034
7	mpfc	1175	0.355
7	mpfc	1176	0.982
7	mpfc	1177	0.265
7	mpfc	1178	0.281
7	mpfc	1179	0.684
7	mpfc	1180	0.123
7	mpfc	1181	0.613
7	mpfc	1182	0.276
7	mpfc	1183	0.46
7	mpfc	1184	0.678
7	mpfc	1185	0.866
7	mpfc	1186	0.071
7	mpfc	1187	0.453
7	mpfc	1188	0.399
7	mpfc	1189	0.178
7	mpfc	1190	0.522
7	mpfc	1191	0.366
7	mpfc	1192	0.714
7	mpfc	1193	0.558
7	mpfc	1194	0.309
7	mpfc	1195	0.372
7	mpfc	1196	0.696
7	mpfc	1197	0.964
7	mpfc	1198	0.378
7	mpfc	1199	0.638
7	mpfc	1200	0.531
7	mpfc	1201	0.333
7	mpfc	1202	0.506
7	mpfc	1203	0.041
7	mpfc	1204	0.852
7	mpfc	1205	0.513
7	mpfc	1206	0.26
7	mpfc	1207	0.217
7	mpfc	1208	0.547
7	mpfc	1209	0.879
7	mpfc	1210	0.475
7	mpfc	1211	0.732
7	mpfc	1212	0.949
7	mpfc	1213	0.807
7	mpfc	1214	0.186
7	mpfc	1215	0.645
7	mpfc	1216	0.253
7	mpfc	1217	0.29
7	mpfc	1218	0.221
7	mpfc	1219	0.723
7	mpfc	1220	0.702
7	mpfc	1221	0.095
7	mpfc	1222	0.049
7	mpfc	1223	0.921
7	mpfc	1224	0.338
7	mpfc	1225	0.407
7	mpfc	1226	0.874
7	mpfc	1227	0.948
7	mpfc	1228	0.221
7	mpfc	1229	0.11
7	mpfc	1230	0.871
7	mpfc	1231	0.103
7	mpfc	1232	0.853
7	mpfc	1233	0.199
7	mpfc	1234	0.356
7	mpfc	1235	0.737
7	mpfc	1236	0.647
7	mpfc	1237	0.299
7	mpfc	1238	0.898
7	mpfc	1239	0.907
7	mpfc	1240	0.499
7	mpfc	1241	0.169
7	mpfc	1242	0.904
7	mpfc	1243	0.274
7	mpfc	1244	0.04
7	mpfc	1245	0.4
7	mpfc	1246	0.943
7	mpfc	1247	0.344
7	mpfc	1248	0.806
7	mpfc	1249	0.817
7	mpfc	1250	0.865
7	mpfc	1251	0.03
7	mpfc	1252	0.017
7	mpfc	1253	0.627
7	mpfc	1254	0.114
7	mpfc	1255	0.39
7	mpfc	1256	0.934
7	mpfc	1257	0.404
7	mpfc	1258	0.466
7	mpfc	1259	0.08
7	mpfc	1260	0.657
8	hpc	1	0.418
8	hpc	2	0.402
8	hpc	3	0.9
8	hpc	4	0.916
8	hpc	5	0.672
8	hpc	6	0.173
8	hpc	7	0.899
8	hpc	8	0.911
8	hpc	9	0.897
8	hpc	10	0.374
8	hpc	11	0.031
8	hpc	12	0.384
8	hpc	13	0.51
8	hpc	14	0.059
8	hpc	15	0.129
8	hpc	16	0.98
8	hpc	17	0.086
8	hpc	18	0.15
8	hpc	19	0.07
8	hpc	20	0.563
8	hpc	21	0.959
8	hpc	22	0.153
8	hpc	23	0.764
8	hpc	24	0.086
8	hpc	25	0.034
8	hpc	26	0.77
8	hpc	27	0.907
8	hpc	28	0.521
8	hpc	29	0.486
8	hpc	30	0.866
8	hpc	31	0.947
8	hpc	32	0.888
8	hpc	33	0.437
8	hpc	34	0.661
8	hpc	35	0.136
8	hpc	36	0.294
8	hpc	37	0.535
8	hpc	38	0.726
8	hpc	39	0.62
8	hpc	40	0.451
8	hpc	41	0.387
8	hpc	42	0.473
8	hpc	43	0.826
8	hpc	44	0.894
8	hpc	45	0.496
8	hpc	46	0.081
8	hpc	47	0.315
8	hpc	48	0.658
8	hpc	49	0.399
8	hpc	50	0.153
8	hpc	51	0.543
8	hpc	52	0.39
8	hpc	53	0.98
8	hpc	54	0.293
8	hpc	55	0.223
8	hpc	56	0.308
8	hpc	57	0.673
8	hpc	58	0.395
8	hpc	59	0.405
8	hpc	60	0.851
8	hpc	61	0.141
8	hpc	62	0.433
8	hpc	63	0.447
8	hpc	64	0.833
8	hpc	65	0.66
8	hpc	66	0.38
8	hpc	67	0.715
8	hpc	68	0.059
8	hpc	69	0.552
8	hpc	70	0.219
8	hpc	71	0.261
8	hpc	72	0.48
8	hpc	73	0.808
8	hpc	74	0.637
8	hpc	75	0.213
8	hpc	76	0.896
8	hpc	77	0.933
8	hpc	78	0.866
8	hpc	79	0.801
8	hpc	80	0.792
8	hpc	81	0.333
8	hpc	82	0.727
8	hpc	83	0.107
8	hpc	84	0.885
8	hpc	85	0.104
8	hpc	86	0.015
8	hpc	87	0.358
8	hpc	88	0.077
8	hpc	89	0.624
8	hpc	90	0.314
8	hpc	91	0.46
8	hpc	92	0.345
8	hpc	93	0.495
8	hpc	94	0.944
8	hpc	95	0.155
8	hpc	96	0.626
8	hpc	97	0.041
8	hpc	98	0.07
8	hpc	99	0.101
8	hpc	100	0.558
8	hpc	101	0.429
8	hpc	102	0.408
8	hpc	103	0.547
8	hpc	104	0.901
8	hpc	105	0.988
8	hpc	106	0.387
8	hpc	107	0.002
8	hpc	108	0.823
8	hpc	109	0.107
8	hpc	110	0.101
8	hpc	111	0.223
8	hpc	112	0.109
8	hpc	113	0.295
8	hpc	114	0.871
8	hpc	115	0.514
8	hpc	116	0.458
8	hpc	117	0.355
8	hpc	118	0.895
8	hpc	119	0.935
8	hpc	120	0.64
8	hpc	121	0.673
8	hpc	122	0.061
8	hpc	123	0.138
8	hpc	124	0.616
8	hpc	125	0.969
8	hpc	126	0.454
8	hpc	127	0.702
8	hpc	128	0.22
8	hpc	129	0.03
8	hpc	130	0.322
8	hpc	131	0.086
8	hpc	132	0.564
8	hpc	133	0.905
8	hpc	134	0.626
8	hpc	135	0.129
8	hpc	136	0.102
8	hpc	137	0.269
8	hpc	138	0.707
8	hpc	139	0.706
8	hpc	140	0.444
8	hpc	141	0.046
8	hpc	142	0.935
8	hpc	143	0.625
8	hpc	144	0.274
8	hpc	145	0.587
8	hpc	146	0.906
8	hpc	147	0.119
8	hpc	148	0.754
8	hpc	149	0.425
8	hpc	150	0.756
8	hpc	151	0.911
8	hpc	152	0.034
8	hpc	153	0.451
8	hpc	154	0.325
8	hpc	155	0.736
8	hpc	156	0.513
8	hpc	157	0.348
8	hpc	158	0.272
8	hpc	159	0.448
8	hpc	160	0.504
8	hpc	161	0.605
8	hpc	162	0.44
8	hpc	163	0.29
8	hpc	164	0.393
8	hpc	165	0.116
8	hpc	166	0.356
8	hpc	167	0.185
8	hpc	168	0.675
8	hpc	169	0.118
8	hpc	170	0.898
8	hpc	171	0.25
8	hpc	172	0.598
8	hpc	173	0.468
8	hpc	174	0.299
8	hpc	175	0.416
8	hpc	176	0.513
8	hpc	177	0.353
8	hpc	178	0.16
8	hpc	179	0.731
8	hpc	180	0.967
8	hpc	181	0.901
8	hpc	182	0.122
8	hpc	183	0.886
8	hpc	184	0.456
8	hpc	185	0.686
8	hpc	186	0.288
8	hpc	187	0.072
8	hpc	188	0.699
8	hpc	189	0.572
8	hpc	190	0.022
8	hpc	191	0.047
8	hpc	192	0.543
8	hpc	193	0.236
8	hpc	194	0.603
8	hpc	195	0.584
8	hpc	196	0.554
8	hpc	197	0.058
8	hpc	198	0.317
8	hpc	199	0.213
8	hpc	200	0.359
8	hpc	201	0.809
8	hpc	202	0.389
8	hpc	203	0.017
8	hpc	204	0.023
8	hpc	205	0.102
8	hpc	206	0.544
8	hpc	207	0.107
8	hpc	208	0.523
8	hpc	209	0.123
8	hpc	210	0.016
8	hpc	211	0.124
8	hpc	212	0.016
8	hpc	213	0.235
8	hpc	214	0.684
8	hpc	215	0.749
8	hpc	216	0.456
8	hpc	217	0.491
8	hpc	218	0.341
8	hpc	219	0.432
8	hpc	220	0.61
8	hpc	221	0.731
8	hpc	222	0.701
8	hpc	223	0.159
8	hpc	224	0.257
8	hpc	225	0.491
8	hpc	226	0.826
8	hpc	227	0.736
8	hpc	228	0.769
8	hpc	229	0.82
8	hpc	230	0.876
8	hpc	231	0.964
8	hpc	232	0.599
8	hpc	233	0.998
8	hpc	234	0.505
8	hpc	235	0.753
8	hpc	236	0.127
8	hpc	237	0.746
8	hpc	238	0.923
8	hpc	239	0.313
8	hpc	240	0.6
8	hpc	241	0.493
8	hpc	242	0.078
8	hpc	243	0.338
8	hpc	244	0.721
8	hpc	245	0.54
8	hpc	246	0.161
8	hpc	247	0.553
8	hpc	248	0.111
8	hpc	249	0.399
8	hpc	250	0.018
8	hpc	251	0.604
8	hpc	252	0.564
8	hpc	253	0.465
8	hpc	254	0.503
8	hpc	255	0.079
8	hpc	256	0.848
8	hpc	257	0.271
8	hpc	258	0.168
8	hpc	259	0.199
8	hpc	260	0.855
